ID,Latitude,Longitude,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,SEX,AGE,DIPLOMA,PRO_CAT,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,CODGEO
12_3224,48.9542796117,2.4575141635,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9591735023,2.4575141635,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9640673929,2.4575141635,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9689612835,2.4575141635,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9738551741,2.4575141635,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9787490647,2.4575141635,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7389484253,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7438423159,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7487362065,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7536300971,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7585239877,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7634178783,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7683117689,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7732056595,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7780995501,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7829934407,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7878873313,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7927812219,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7976751125,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8025690031,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8074628937,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8123567843,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8172506749,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8221445655,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8270384561,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8319323467,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8368262373,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8417201279,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8466140185,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8515079091,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8564017997,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8612956903,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8661895809,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8710834715,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8759773621,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8808712527,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8857651433,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8906590339,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8955529245,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9004468151,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9053407057,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9102345963,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9151284869,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9200223775,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9249162681,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9298101587,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9347040493,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9395979399,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9444918305,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9493857211,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9542796117,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9591735023,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9640673929,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9689612835,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9738551741,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.9787490647,2.4624080541,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7389484253,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7438423159,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7487362065,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7536300971,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7585239877,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7634178783,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7683117689,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7732056595,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7780995501,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7829934407,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7878873313,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7927812219,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.7976751125,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8025690031,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8074628937,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8123567843,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8172506749,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8221445655,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8270384561,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8319323467,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8368262373,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8417201279,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
12_3224,48.8466140185,2.4673019447,0.0,0.0492863186568609,0.0,0.0,0.0,9.767033856269745,0.2444707484161696,0.0,1.5694948321563449,0.0296130312979031,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,78337.0
