ID,CODGEO,AREA_NAME,SEX,AGE,DIPLOMA,PRO_CAT,TYPE_HOUSE,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
42_0174,91345,Longjumeau,Woman,71,"Vocational certificate (CAP, BEP) or equivalent",6,Living alone,1,0,0.0,0.0,0,0,True,True,1,0,0,0,True,False,False,False,False,8315.8583532,True
42_0175,91272,Gif-sur-Yvette,Woman,51,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Single parent (divorced / separated / widowed),3,0,0.0,2.0,1,0,False,True,2,0,1,1,False,False,False,False,False,1160.5262841,True
42_0177,91272,Gif-sur-Yvette,Man,77,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,Living alone,1,0,0.0,0.0,0,1,False,True,1,0,1,0,True,False,False,False,False,812.79169699,True
42_0178,91272,Gif-sur-Yvette,Woman,64,,6,In a couple with child(ren),1,0,0.0,0.0,0,1,False,True,1,0,0,0,False,False,False,False,False,527.89164635,True
42_0179,91103,Bretigny-sur-Orge,Man,32,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,365.72349893,True
42_0180,91103,Bretigny-sur-Orge,Man,61,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),5,0,3.0,0.0,2,0,False,True,3,0,0,0,True,False,False,False,False,1571.3330812,True
42_0181,91103,Bretigny-sur-Orge,Woman,68,,6,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,False,True,782.61075846,True
42_0182,91421,Montgeron,Man,51,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,0,0.0,2.0,2,0,False,True,3,0,4+,0,True,False,False,False,False,1249.4278561,True
42_0183,91326,Juvisy-sur-Orge,Woman,57,,4,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,True,False,False,False,660.47883456,True
42_0184,91326,Juvisy-sur-Orge,Man,40,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,2,0,1,0,True,False,False,False,False,870.89292586,True
42_0186,91657,Vigneux-sur-Seine,Man,37,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,1,True,False,False,False,False,1544.7217258,True
42_0187,91573,Saint-Pierre-du-Perray,Man,31,,3,In a couple with child(ren),5,3,0.0,0.0,2,0,False,True,1,0,0,1,True,False,False,False,False,1818.1662572,True
42_0188,91457,La Norville,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,1,0,False,False,False,False,False,365.72349893,True
42_0189,91377,Massy,Man,77,Lower secondary certificate (Brevet) or equivalent,6,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,2,0,False,False,False,False,False,10655.75383,True
42_0191,91425,Montlhery,Woman,67,Upper secondary diploma (Baccalauréat) or equivalent,6,In a couple without children,2,0,0.0,0.0,0,2,False,True,3,0,0,0,False,False,False,False,False,18428.431836,True
42_0193,91691,Yerres,Man,42,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,870.89292586,True
42_0195,91161,Chilly-Mazarin,Man,70,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple without children,2,0,0.0,0.0,0,2,False,True,1,1,3,0,False,False,True,False,False,4512.8023468,True
42_0196,91249,Forges-les-Bains,Woman,51,,3,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,2,0,2,0,False,False,False,False,False,1119.0347428,True
42_0197,91249,Forges-les-Bains,Man,35,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,3,0.0,0.0,2,0,False,True,3,0,0,0,False,False,False,False,False,870.89292586,True
42_0198,91514,Quincy-sous-Senart,Man,17,No diploma,7,Living with one or both parents,7,3,2.0,0.0,2,0,False,False,1,0,0,0,True,False,False,False,False,5847.3833689,True
42_0199,91318,Janville-sur-Juine,Man,65,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple without children,2,0,0.0,0.0,1,1,False,True,2,0,2,0,False,False,False,False,False,668.12925311,True
42_0200,91064,Bievres,Woman,16,Lower secondary certificate (Brevet) or equivalent,7,Living with one or both parents,5,0,2.0,1.0,2,0,False,False,0,0,4+,0,False,True,False,False,False,9385.9239218,True
42_0201,91589,Savigny-sur-Orge,Woman,49,Upper secondary diploma (Baccalauréat) or equivalent,4,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,1,0,True,False,False,False,False,2495.3743314,True
42_0202,91589,Savigny-sur-Orge,Man,59,"Vocational certificate (CAP, BEP) or equivalent",5,In a couple with child(ren),2,0,0.0,0.0,2,0,False,True,1,0,3,0,True,False,False,False,False,9259.6874761,True
42_0204,91243,Fontenay-les-Briis,Woman,22,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple without children,1,0,0.0,1.0,0,0,False,False,1,0,2,0,False,True,False,False,False,559.06776136,True
42_0206,91121,Buno-Bonnevaux,Man,42,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,2,0,3,0,False,False,False,False,False,1068.4996818,True
42_0207,91315,Itteville,Woman,53,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,In a couple with child(ren),2,0,0.0,0.0,2,0,False,True,3,0,2,0,True,False,False,False,False,964.92545255,True
42_0208,91579,Saint-Vrain,Woman,45,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,1,0,4+,0,True,False,False,False,False,1244.3807841,True
42_0210,91114,Brunoy,Man,56,,5,Living with one or both parents,3,0,0.0,0.0,1,2,False,True,3,0,1,0,False,False,False,False,False,998.5773533,True
42_0211,91114,Brunoy,Woman,46,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,2,0,False,False,False,False,False,1158.5435547,True
42_0212,91648,Vert-le-Grand,Man,46,,2,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,1,1,0,,False,True,False,False,1815.1596004,True
42_0213,92050,Nanterre,Man,22,Upper secondary diploma (Baccalauréat) or equivalent,5,Living with one or both parents,5,1,0.0,2.0,2,0,False,True,2,0,0,1,False,False,False,False,False,8826.3700471,True
42_0214,92050,Nanterre,Man,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,784.72512009,True
42_0215,92050,Nanterre,Woman,31,,3,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,3061.3200298,True
42_0216,92050,Nanterre,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a couple without children,2,0,0.0,0.0,2,0,False,False,1,0,0,0,True,True,False,False,False,1220.4308608,True
42_0217,92012,Boulogne-Billancourt,Man,52,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,0,1,2,0,False,False,False,True,False,1128.6106895,True
42_0218,92012,Boulogne-Billancourt,Woman,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",5,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,1,3,1,True,False,False,False,False,819.44070717,True
42_0220,92024,Clichy,Woman,44,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,3,0,False,False,False,False,False,3279.8526689,True
42_0223,92049,Montrouge,Woman,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,600.2069808,True
42_0224,91434,Morsang-sur-Orge,Woman,47,Upper secondary diploma (Baccalauréat) or equivalent,4,Single parent (divorced / separated / widowed),2,0,0.0,1.0,1,0,False,True,1,0,0,0,False,True,False,False,False,6058.5759902,True
42_0225,92040,Issy-les-Moulineaux,Man,51,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),3,0,2.0,0.0,1,0,False,True,2,0,1,0,False,True,False,False,False,3556.6147525,True
42_0226,92040,Issy-les-Moulineaux,Woman,56,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple without children,1,0,0.0,0.0,0,1,False,True,1,0,2,0,False,False,False,True,False,3133.9778034,True
42_0227,92040,Issy-les-Moulineaux,Woman,70,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,True,False,1465.1288395,True
42_0228,92040,Issy-les-Moulineaux,Woman,48,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,1,0,False,False,False,False,False,1328.207063,True
42_0229,92040,Issy-les-Moulineaux,Woman,42,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,4+,0,False,False,True,False,False,3279.8526689,True
42_0230,92040,Issy-les-Moulineaux,Man,48,,3,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,2,0,0,0,,False,False,False,True,3368.0869846,True
42_0231,92073,Suresnes,Woman,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,2,0,False,False,False,False,False,1534.7697453,True
42_0232,92002,Antony,Man,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,2,0,False,False,False,False,False,2456.7418486,True
42_0233,92002,Antony,Man,50,Upper secondary diploma (Baccalauréat) or equivalent,1,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,2,1,4+,0,False,False,False,False,False,11893.383396,True
42_0234,92002,Antony,Woman,54,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Single parent (divorced / separated / widowed),2,0,0.0,2.0,0,0,False,True,1,0,2,0,False,False,False,False,False,2626.0177798,True
42_0235,92075,Vanves,Man,51,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,0,4+,0,False,False,False,False,False,2357.189719,True
42_0236,92051,Neuilly-sur-Seine,Woman,36,"Vocational certificate (CAP, BEP) or equivalent",4,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,True,False,False,3827.595765,True
42_0237,92064,Saint-Cloud,Woman,43,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,1.0,0.0,1,0,False,True,1,1,2,0,True,False,False,False,False,2917.1914101,True
42_0239,92007,Bagneux,Woman,47,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a couple with child(ren),4,1,2.0,0.0,1,0,False,True,1,0,0,0,False,False,True,False,False,1551.216562,True
42_0240,92036,Gennevilliers,Man,45,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,1,0,True,False,False,False,False,1254.9395195,True
42_0241,92046,Malakoff,Woman,69,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,1600.4573264,True
42_0242,92046,Malakoff,Woman,26,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Not related to other household members,1,0,0.0,0.0,1,0,False,False,0,0,0,0,True,False,False,False,False,1126.7168743,True
42_0243,92046,Malakoff,Woman,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a couple without children,1,0,0.0,1.0,0,0,False,True,0,0,0,0,False,True,False,False,False,571.75926522,True
42_0244,92035,La Garenne-Colombes,Man,48,,2,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,1524.4056678,True
42_0245,92032,Fontenay-aux-Roses,Woman,45,Upper secondary diploma (Baccalauréat) or equivalent,4,Single parent (divorced / separated / widowed),1,1,0.0,0.0,0,0,False,False,0,0,0,0,True,False,False,False,False,3827.595765,True
42_0246,92009,Bois-Colombes,Man,35,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),3,1,1.0,0.0,1,0,False,True,1,0,4+,0,False,False,True,False,False,1865.4109431,True
42_0247,92019,Chatenay-Malabry,Man,70,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple without children,1,0,0.0,0.0,0,1,False,True,1,0,1,0,True,False,False,False,False,920.68370305,True
42_0248,92019,Chatenay-Malabry,Man,48,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,In a couple without children,2,0,0.0,0.0,1,1,False,True,1,1,2,0,False,False,False,False,False,1023.1164773,True
42_0250,92044,Levallois-Perret,Woman,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,0,0,False,False,0,0,0,0,False,False,False,True,False,3300.3415602,True
42_0251,92072,Sevres,Woman,49,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,1224.9682729,True
42_0252,92020,Chatillon,Man,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,4+,0,True,False,False,False,False,2684.6783625,True
42_0253,92020,Chatillon,Woman,52,Upper secondary diploma (Baccalauréat) or equivalent,4,Single parent (divorced / separated / widowed),1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,3382.4245394,True
42_0254,92020,Chatillon,Man,70,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,1,0,True,False,False,False,False,4606.8833964,True
42_0255,92020,Chatillon,Woman,30,Upper secondary diploma (Baccalauréat) or equivalent,3,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,True,False,12119.101063,True
42_0256,92020,Chatillon,Woman,77,,6,Living alone,1,0,0.0,0.0,0,1,False,True,1,0,0,0,False,False,True,False,False,1465.1288395,True
42_0257,92014,Bourg-la-Reine,Woman,25,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Another family member in the household,2,0,0.0,1.0,0,1,False,True,1,0,1,0,True,False,False,True,False,1633.7875181,True
42_0258,92014,Bourg-la-Reine,Woman,45,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,0,4+,0,False,False,False,False,False,2917.1914101,True
42_0259,92060,Le Plessis-Robinson,Woman,41,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,False,False,False,False,False,756.58367362,True
42_0260,92048,Meudon,Man,66,Lower secondary certificate (Brevet) or equivalent,6,In a couple with child(ren),3,0,1.0,0.0,1,1,False,True,1,0,1,1,False,False,False,False,False,9256.880073,True
42_0261,92022,Chaville,Man,60,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,0,4+,0,False,False,False,False,False,1385.7947748,True
42_0262,92022,Chaville,Woman,47,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,1365.198328,True
42_0263,92026,Courbevoie,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,1286.7538771,True
42_0264,92026,Courbevoie,Man,56,,4,In a couple with child(ren),4,0,0.0,2.0,2,0,False,True,1,0,1,0,False,False,False,False,False,1735.6202669,True
42_0265,92026,Courbevoie,Woman,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),2,1,0.0,0.0,1,0,False,True,0,0,3,0,True,False,False,False,False,3300.3415602,True
42_0267,92077,Ville-d'Avray,Man,52,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,Single parent (divorced / separated / widowed),2,0,2.0,0.0,0,0,False,True,1,0,3,0,False,False,False,False,False,1337.5742854,True
42_0269,92063,Rueil-Malmaison,Man,17,Lower secondary certificate (Brevet) or equivalent,7,Living with one or both parents,6,1,3.0,0.0,2,0,False,False,2,0,2,0,False,True,False,False,False,5486.9114085,True
42_0270,92063,Rueil-Malmaison,Woman,75,"Vocational certificate (CAP, BEP) or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,False,False,True,False,False,5627.4612504,True
42_0271,92063,Rueil-Malmaison,Man,17,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,6,1,3.0,0.0,2,0,False,False,2,0,4+,0,False,False,False,False,False,5486.9114085,False
42_0272,92063,Rueil-Malmaison,Woman,35,Upper secondary diploma (Baccalauréat) or equivalent,4,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,0,0,False,True,False,False,False,7714.6649068,True
42_0273,92004,Asnieres-sur-Seine,Man,44,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,0,0,4+,0,False,False,False,True,False,2744.681144,True
42_0275,78650,Le Vesinet,Man,32,Upper secondary diploma (Baccalauréat) or equivalent,4,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,2,0,True,False,False,False,False,4111.3697175,True
42_0276,92004,Asnieres-sur-Seine,Man,75,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple with child(ren),2,0,0.0,0.0,0,2,False,True,2,0,0,0,False,False,False,False,False,3621.4590401,True
42_0277,92025,Colombes,Woman,41,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),3,3,0.0,0.0,0,0,False,True,1,0,1,1,True,False,True,False,False,2275.6164008,True
42_0278,92025,Colombes,Man,47,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple with child(ren),7,4,0.0,0.0,2,1,False,True,1,0,0,0,False,False,False,False,False,1145.1748889,True
42_0279,92062,Puteaux,Woman,51,,3,Single parent (divorced / separated / widowed),4,0,0.0,2.0,2,0,False,True,1,0,0,0,False,False,False,False,False,2909.6632458,True
42_0280,92062,Puteaux,Woman,46,,4,In a couple with child(ren),3,0,1.0,0.0,2,0,False,False,1,0,2,1,True,False,False,False,False,1931.3018402,True
42_0281,92062,Puteaux,Man,20,Upper secondary diploma (Baccalauréat) or equivalent,7,Living alone,1,0,0.0,1.0,0,0,False,True,0,0,0,0,False,True,False,False,False,1978.5748372,True
42_0282,92062,Puteaux,Woman,34,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",1,In a couple with child(ren),4,2,0.0,0.0,0,0,False,True,2,0,0,0,False,False,False,False,False,3812.0006792,True
42_0283,92062,Puteaux,Man,55,Lower secondary certificate (Brevet) or equivalent,4,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,0,0,1,0,True,False,False,True,False,6527.7383042,True
42_0284,93008,Bobigny,Woman,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Living with one or both parents,6,0,1.0,2.0,3,0,False,True,2,0,2,0,False,True,False,False,False,731.73702611,True
42_0285,93008,Bobigny,Woman,24,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,Living with one or both parents,4,0,1.0,0.0,2,1,False,False,3,0,0,0,True,False,False,False,False,1670.7887358,True
42_0286,93008,Bobigny,Man,42,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,1,0,4+,0,False,False,True,False,False,2793.8136428,True
42_0287,93048,Montreuil,Woman,36,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,0,0,2,0,True,False,True,False,False,1260.061283,True
42_0288,93048,Montreuil,Man,33,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,1,0,False,False,False,False,False,496.29110514,True
42_0289,93048,Montreuil,Woman,36,No diploma,8,Single parent (divorced / separated / widowed),3,2,1.0,0.0,0,0,True,False,0,0,0,0,True,False,False,False,False,10884.277442,True
42_0292,93048,Montreuil,Man,51,Upper secondary diploma (Baccalauréat) or equivalent,3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,3606.9323996,True
42_0293,93048,Montreuil,Woman,27,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,2,0,True,False,False,False,False,1116.4383446,True
42_0294,93048,Montreuil,Woman,51,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living alone,1,0,0.0,0.0,1,0,True,False,0,0,0,0,True,False,False,False,False,462.70838565,True
42_0296,93064,Rosny-sous-Bois,Man,40,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,1,0,True,False,False,False,False,434.57593936,True
42_0297,93001,Aubervilliers,Woman,50,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Single parent (divorced / separated / widowed),2,0,1.0,0.0,1,0,True,True,0,0,0,0,False,False,False,False,False,655.28579283,True
42_0299,93053,Noisy-le-Sec,Man,66,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,1,False,True,1,0,0,0,True,False,False,False,False,8242.9765726,True
42_0300,93053,Noisy-le-Sec,Man,56,"Vocational certificate (CAP, BEP) or equivalent",4,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,1,True,False,False,False,False,2965.524084,True
42_0301,93051,Noisy-le-Grand,Man,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,1,0,0,0,True,False,False,False,False,611.83199673,True
42_0302,93051,Noisy-le-Grand,Man,56,,5,Single parent (divorced / separated / widowed),3,0,1.0,1.0,1,0,False,True,2,0,0,0,True,True,False,False,False,2010.2177984,True
42_0303,93051,Noisy-le-Grand,Woman,38,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,0,0,True,False,False,False,False,540.50747659,True
42_0304,93051,Noisy-le-Grand,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Another family member in the household,2,0,0.0,0.0,2,0,False,True,2,0,0,0,True,False,False,False,False,3589.9538693,True
42_0305,93046,Livry-Gargan,Woman,69,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,1,False,True,1,0,0,0,False,False,False,False,False,4181.6543858000005,True
42_0306,93066,Saint-Denis,Man,40,Lower secondary certificate (Brevet) or equivalent,5,Living alone,1,0,0.0,0.0,1,0,False,True,0,1,0,1,False,False,True,False,False,10392.332669,True
42_0307,93032,Gagny,Woman,41,"Vocational certificate (CAP, BEP) or equivalent",4,Single parent (divorced / separated / widowed),4,1,2.0,0.0,1,0,False,False,0,0,2,0,True,False,False,False,False,19717.861892,True
42_0308,93032,Gagny,Woman,45,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,4785.1697713,True
42_0309,93032,Gagny,Woman,40,Lower secondary certificate (Brevet) or equivalent,8,Single parent (divorced / separated / widowed),2,0,1.0,0.0,1,0,False,False,0,0,0,0,True,False,False,False,False,5806.0772458,True
42_0310,93063,Romainville,Man,36,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),2,0,0.0,0.0,2,0,False,True,1,0,2,0,False,False,False,False,False,774.16388533,True
42_0311,93063,Romainville,Man,27,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",5,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,True,False,933.42832044,False
42_0312,93077,Villemomble,Man,63,Upper secondary diploma (Baccalauréat) or equivalent,6,In a couple without children,2,0,0.0,0.0,2,0,False,True,2,1,2,0,False,False,False,False,False,4446.7081684,True
42_0314,93073,Tremblay-en-France,Man,51,Upper secondary diploma (Baccalauréat) or equivalent,4,In a couple with child(ren),5,1,2.0,0.0,2,0,False,True,1,1,2,0,False,False,False,False,False,17914.385262,True
42_0315,93049,Neuilly-Plaisance,Man,67,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",6,In a couple without children,2,0,0.0,0.0,0,2,False,True,2,0,0,0,True,False,False,False,False,2615.1668653,False
42_0316,93070,Saint-Ouen-sur-Seine,Woman,39,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,1,1,True,False,False,False,False,350.53769715,True
42_0317,93070,Saint-Ouen-sur-Seine,Man,40,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,1,0,True,False,False,False,False,378.16692909,True
42_0318,93070,Saint-Ouen-sur-Seine,Man,27,,8,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,1,0,True,False,False,False,False,570.67603786,True
